COMPOUND,YEAR,STATE_CODE,COUNTY_CODE,LOW_ESTIMATE,HIGH_ESTIMATE,COUNTY,STATE
Maleic Hydrazide,2014,36,049,0.5,0.5,Halmahera Tengah,Maluku Utara
Maleic Hydrazide,2014,37,001,626.6,626.6,Asmat,Papua
Maleic Hydrazide,2014,37,005,56.3,56.3,Pegunungan Bintang,Papua
Maleic Hydrazide,2014,37,011,10.9,10.9,Sarmi,Papua
Maleic Hydrazide,2014,37,015,3125.4,3125.4,Yahukimo,Papua
Maleic Hydrazide,2014,37,017,127.8,127.8,Paniai,Papua
Maleic Hydrazide,2014,37,021,255.6,255.6,Mimika,Papua
Maleic Hydrazide,2014,37,027,2.1,2.1,Keerom,Papua
Maleic Hydrazide,2014,37,041,126.8,126.8,Nabire,Papua
Maleic Hydrazide,2014,37,049,760.0,760.0,Supiori,Papua
Maleic Hydrazide,2014,37,061,1409.2,1409.2,Puncak Jaya,Papua
Maleic Hydrazide,2014,39,025,11.7,11.7,Mappi,Papua Selatan
Maleic Hydrazide,2014,41,001,234.8,234.8,Jayawijaya,Papua Pegunungan
Maleic Hydrazide,2014,41,005,,2.3,Nduga,Papua Pegunungan
Maleic Hydrazide,2014,41,011,0.1,0.1,Lanny Jaya,Papua Pegunungan
Maleic Hydrazide,2014,41,029,0.3,0.5,Mamberamo Raya,Papua Pegunungan
Mancozeb,2014,01,001,80.3,129.8,Gayo Lues,Aceh
Mancozeb,2014,01,003,37.0,37.0,Aceh Singkil,Aceh
Mancozeb,2014,01,005,8.3,8.3,Aceh Besar,Aceh
Mancozeb,2014,01,007,4.7,4.7,Bireuen,Aceh
Mancozeb,2014,01,011,4.6,8.7,Aceh Barat,Aceh
Mancozeb,2014,01,015,52.4,52.3,Aceh Barat Daya,Aceh
Mancozeb,2014,01,017,6.2,6.2,Aceh Selatan,Aceh
Mancozeb,2014,01,019,105.3,105.3,Aceh Tamiang,Aceh
Mancozeb,2014,01,021,397.1,396.5,Lhokseumawe,Aceh
Mancozeb,2014,01,023,3.5,3.5,Pidie Jaya,Aceh
Mancozeb,2014,01,025,4.9,4.9,Subulussalam,Aceh
Mancozeb,2014,01,041,13.4,13.8,Aceh Jaya,Aceh
Mancozeb,2014,01,055,317.6,317.5,Nagan Raya,Aceh
Mancozeb,2014,01,065,11.2,14.2,Simeulue,Aceh
Mancozeb,2014,01,067,39.4,41.9,Pidie,Aceh
Mancozeb,2014,01,097,50.4,50.4,Langsa,Aceh
Mancozeb,2014,01,101,12.5,13.8,Bener Meriah,Aceh
Mancozeb,2014,04,001,23.0,20.9,Pesisir Selatan,Sumatera Barat
Mancozeb,2014,04,003,135.4,122.7,Solok,Sumatera Barat
Mancozeb,2014,04,005,14.4,13.1,Agam,Sumatera Barat
Mancozeb,2014,04,007,0.2,0.2,Pasaman,Sumatera Barat
Mancozeb,2014,04,009,27.5,24.7,Solok Selatan,Sumatera Barat
Mancozeb,2014,04,011,10.1,10.0,Kota Padang,Sumatera Barat
Mancozeb,2014,04,015,6.4,7.3,Lima Puluh Koto,Sumatera Barat
Mancozeb,2014,04,019,13.3,12.6,Padang Pariaman,Sumatera Barat
Mancozeb,2014,04,023,31.7,28.1,Kota Bukittinggi,Sumatera Barat
Mancozeb,2014,04,025,58.1,50.5,Pasaman Barat,Sumatera Barat
Mancozeb,2014,05,013,1.4,1.4,Rokan Hilir,Riau
Mancozeb,2014,05,039,0.1,0.1,Kampar,Riau
Mancozeb,2014,06,001,4.8,4.8,Sarolangun,Jambi
Mancozeb,2014,06,007,58291.2,58291.2,Merangin,Jambi
Mancozeb,2014,06,011,25351.6,25351.6,Tanjung Jabung Barat,Jambi
Mancozeb,2014,06,013,232.4,232.4,Kota Jambi,Jambi
Mancozeb,2014,06,019,37527.3,37527.3,Batanghari,Jambi
Mancozeb,2014,06,023,13.9,13.9,Tebo,Jambi
Mancozeb,2014,06,025,13081.9,13081.9,Kota Sungai Penuh,Jambi
Mancozeb,2014,08,001,,11.4,Pagar Alam,Sumatera Selatan
Mancozeb,2014,08,003,2908.9,2908.9,Ogan Komering Ulu,Sumatera Selatan
Mancozeb,2014,08,005,37.0,39.8,Lahat,Sumatera Selatan
Mancozeb,2014,08,007,0.1,0.1,Ogan Komering Ulu Selatan,Sumatera Selatan
Mancozeb,2014,08,021,0.1,0.1,Prabumulih,Sumatera Selatan
Mancozeb,2014,08,061,,17.2,Lubuklinggau,Sumatera Selatan
Mancozeb,2014,09,001,309.2,309.2,Kaur,Bengkulu
Mancozeb,2014,09,003,1814.3,1814.3,Bengkulu Tengah,Bengkulu
Mancozeb,2014,09,007,417.3,417.3,Mukomuko,Bengkulu
Mancozeb,2014,09,011,588.3,588.3,Kepahiang,Bengkulu
Mancozeb,2014,10,001,192.3,1472.4,Way Kanan,Lampung
Mancozeb,2014,10,003,39.9,39.9,Lampung Timur,Lampung
Mancozeb,2014,10,005,3595.0,3595.0,Bandar Lampung,Lampung
Mancozeb,2014,12,001,2125.6,2197.5,Bangka Tengah,Kepulauan Bangka Belitung
Mancozeb,2014,12,003,72.5,72.5,Bangka Selatan,Kepulauan Bangka Belitung
Mancozeb,2014,12,005,120.0,120.0,Bangka Barat,Kepulauan Bangka Belitung
Mancozeb,2014,12,007,32.8,69.9,Belitung,Kepulauan Bangka Belitung
Mancozeb,2014,12,017,11.9,13.5,Belitung Timur,Kepulauan Bangka Belitung
Mancozeb,2014,12,019,24.6,27.7,Kota Pangkal Pinang,Kepulauan Bangka Belitung
Mancozeb,2014,12,027,4638.3,4638.3,Bangka,Kepulauan Bangka Belitung
Mancozeb,2014,13,001,56.8,56.8,Natuna,Kepulauan Riau
Mancozeb,2014,13,003,386.5,416.9,Kepulauan Anambas,Kepulauan Riau
Mancozeb,2014,13,007,27.2,27.2,Tanjung Pinang,Kepulauan Riau
Mancozeb,2014,13,011,0.7,0.7,Lingga,Kepulauan Riau
Mancozeb,2014,13,021,43.8,102.1,Karimun,Kepulauan Riau
Mancozeb,2014,13,027,20252.5,20415.1,Bintan,Kepulauan Riau
Mancozeb,2014,13,037,8.3,8.3,Batam,Kepulauan Riau
Mancozeb,2014,16,001,903.0,903.0,Karawang,Jawa Barat
Mancozeb,2014,16,003,0.4,0.4,Cimahi,Jawa Barat
Mancozeb,2014,16,005,3810.1,3810.1,Tasikmalaya,Jawa Barat
Mancozeb,2014,16,007,403.7,403.7,Bandung,Jawa Barat
Mancozeb,2014,16,011,30951.1,30951.1,Garut,Jawa Barat
Mancozeb,2014,16,013,1378.0,1378.0,Subang,Jawa Barat
Mancozeb,2014,16,015,61.2,61.2,Bogor,Jawa Barat
Mancozeb,2014,16,017,21.0,21.0,Pangandaran,Jawa Barat
Mancozeb,2014,16,019,10919.3,10919.3,Kuningan,Jawa Barat
Mancozeb,2014,16,023,295.4,295.4,Cirebon,Jawa Barat
Mancozeb,2014,16,027,24355.3,24355.3,Majalengka,Jawa Barat
Mancozeb,2014,16,037,822.6,822.6,Bekasi,Jawa Barat
Mancozeb,2014,16,055,2199.8,2199.8,Sukabumi,Jawa Barat
Mancozeb,2014,16,067,16939.8,16939.8,Depok,Jawa Barat
Mancozeb,2014,17,001,57.0,56.3,Banyumas,Jawa Tengah
Mancozeb,2014,17,003,10.5,10.3,Pemalang,Jawa Tengah
Mancozeb,2014,17,005,59.9,59.1,Demak,Jawa Tengah
Mancozeb,2014,17,007,146.8,145.1,Tegal,Jawa Tengah
Mancozeb,2014,17,011,24.1,23.9,Pekalongan,Jawa Tengah
Mancozeb,2014,17,015,101.5,101.0,Cilacap,Jawa Tengah
Mancozeb,2014,17,019,100.8,99.4,Karanganyar,Jawa Tengah
Mancozeb,2014,17,027,32.5,32.0,Magelang,Jawa Tengah
Mancozeb,2014,17,029,85.2,85.1,Semarang,Jawa Tengah
Mancozeb,2014,17,031,79.3,78.7,Blora,Jawa Tengah
Mancozeb,2014,17,035,32.5,32.0,Sukoharjo,Jawa Tengah
Mancozeb,2014,17,037,168.1,166.7,Klaten,Jawa Tengah
Mancozeb,2014,17,039,20.6,22.0,Rembang,Jawa Tengah
Mancozeb,2014,17,043,5.2,5.1,Grobogan,Jawa Tengah
Mancozeb,2014,17,049,38.4,37.9,Sragen,Jawa Tengah
Mancozeb,2014,17,053,3.4,3.4,Kebumen,Jawa Tengah
Mancozeb,2014,17,075,22.8,22.6,Salatiga,Jawa Tengah
Mancozeb,2014,17,091,424.8,423.8,Kudus,Jawa Tengah
Mancozeb,2014,17,093,55.8,55.5,Wonogiri,Jawa Tengah
Mancozeb,2014,17,117,234.3,233.3,Surakarta (Solo),Jawa Tengah
Mancozeb,2014,17,159,106.5,106.1,Pati,Jawa Tengah
Mancozeb,2014,18,001,69.0,69.0,Yogyakarta,DI Yogyakarta
Mancozeb,2014,18,003,63.7,63.7,Kulon Progo,DI Yogyakarta
Mancozeb,2014,18,005,30.9,32.4,Bantul,DI Yogyakarta
Mancozeb,2014,18,037,42.2,41.8,Sleman,DI Yogyakarta
Mancozeb,2014,19,001,23.0,22.7,Trenggalek,Jawa Timur
Mancozeb,2014,19,005,38.5,38.0,Bangkalan,Jawa Timur
Mancozeb,2014,19,007,6.5,6.4,Banyuwangi,Jawa Timur
Mancozeb,2014,19,009,51.6,50.8,Tulungagung,Jawa Timur
Mancozeb,2014,19,011,21.4,21.2,Mojokerto,Jawa Timur
Mancozeb,2014,19,015,19.5,19.2,Jember,Jawa Timur
Mancozeb,2014,19,017,7.4,7.3,Probolinggo,Jawa Timur
Mancozeb,2014,19,021,0.3,0.3,Kediri,Jawa Timur
Mancozeb,2014,19,023,17.5,17.5,Sumenep,Jawa Timur
Mancozeb,2014,19,025,0.6,0.6,Pasuruan,Jawa Timur
Mancozeb,2014,19,027,19.5,19.5,Pamekasan,Jawa Timur
Mancozeb,2014,19,031,26.9,26.7,Bondowoso,Jawa Timur
Mancozeb,2014,19,039,7.6,7.5,Sidoarjo,Jawa Timur
Mancozeb,2014,19,047,36.1,35.6,Malang,Jawa Timur
Mancozeb,2014,19,055,25.4,25.0,Surabaya,Jawa Timur
Mancozeb,2014,19,071,33.1,32.8,Situsbondowoso,Jawa Timur
Mancozeb,2014,19,077,16.9,16.9,Lumajang,Jawa Timur
Mancozeb,2014,19,105,21.2,20.9,Blitar,Jawa Timur
Mancozeb,2014,20,001,,1.5,Serang,Banten
Mancozeb,2014,20,003,,1.4,Lebak,Banten
Mancozeb,2014,20,005,2.8,2.8,Pandeglang,Banten
Mancozeb,2014,20,015,4.4,8.0,Cilegon,Banten
Mancozeb,2014,20,017,,1.1,Tangerang Selatan,Banten
Mancozeb,2014,20,039,2.1,10.5,Tangerang,Banten
Mancozeb,2014,21,001,8.6,51.3,Tabanan,Bali
Mancozeb,2014,21,003,34.4,146.3,Gianyar,Bali
Mancozeb,2014,21,009,33.2,221.8,Bangli,Bali
Mancozeb,2014,21,013,67.4,67.4,Badung,Bali
Mancozeb,2014,21,015,171.4,171.4,Denpasar,Bali
Mancozeb,2014,21,017,34.0,34.0,Buleleng,Bali
Mancozeb,2014,21,023,186.6,186.6,Klungkung,Bali
Mancozeb,2014,21,033,28.1,46.6,Karangasem,Bali
Mancozeb,2014,22,001,6.1,6.1,Dompu,Nusa Tenggara Barat
Mancozeb,2014,22,003,1.1,1.1,Sumbawa Barat,Nusa Tenggara Barat
Mancozeb,2014,22,017,28.2,28.2,Lombok Tengah,Nusa Tenggara Barat
Mancozeb,2014,22,019,2.3,2.3,Mataram,Nusa Tenggara Barat
Mancozeb,2014,22,023,1.4,1.4,Lombok Timur,Nusa Tenggara Barat
Mancozeb,2014,23,001,1615.1,2813.1,Rote Ndao,Nusa Tenggara Timur
Mancozeb,2014,23,003,22762.0,22788.4,Alor,Nusa Tenggara Timur
Mancozeb,2014,23,005,535.9,579.5,Manggarai,Nusa Tenggara Timur
Mancozeb,2014,23,007,177.4,191.8,Kupang,Nusa Tenggara Timur
Mancozeb,2014,23,009,267.6,280.7,Manggarai Barat,Nusa Tenggara Timur
Mancozeb,2014,23,011,2058.3,2189.8,Timor Tengah Selatan,Nusa Tenggara Timur
Mancozeb,2014,23,013,113.4,128.8,Belu,Nusa Tenggara Timur
Mancozeb,2014,23,017,1269.3,3215.9,Timor Tengah Utara,Nusa Tenggara Timur
Mancozeb,2014,23,019,8096.5,8186.1,Sikka,Nusa Tenggara Timur
Mancozeb,2014,23,021,1702.6,1709.5,Flores Timur,Nusa Tenggara Timur
Mancozeb,2014,24,001,124.9,124.9,Ketapang,Kalimantan Barat
Mancozeb,2014,24,003,61.3,61.3,Landak,Kalimantan Barat
Mancozeb,2014,24,005,268.1,271.9,Sanggau,Kalimantan Barat
Mancozeb,2014,24,009,34.8,34.8,Kubu Raya,Kalimantan Barat
Mancozeb,2014,24,013,914.4,947.8,Sambas,Kalimantan Barat
Mancozeb,2014,24,015,102.7,189.6,Melawi,Kalimantan Barat
Mancozeb,2014,24,019,606.0,615.5,Pontianak,Kalimantan Barat
Mancozeb,2014,24,023,48.8,48.8,Sintang,Kalimantan Barat
Mancozeb,2014,24,029,184.7,194.8,Mempawah,Kalimantan Barat
Mancozeb,2014,24,031,484.6,490.4,Singkawang,Kalimantan Barat
Mancozeb,2014,24,039,243.6,251.7,Kapuas Hulu,Kalimantan Barat
Mancozeb,2014,25,001,86.1,86.1,Barito Utara,Kalimantan Tengah
Mancozeb,2014,25,003,332.8,332.8,Seruyan,Kalimantan Tengah
Mancozeb,2014,25,005,444.1,444.1,Barito Selatan,Kalimantan Tengah
Mancozeb,2014,25,007,30.7,30.7,Pulang Pisau,Kalimantan Tengah
Mancozeb,2014,25,009,466.2,466.2,Lamandau,Kalimantan Tengah
Mancozeb,2014,25,011,2533.3,2533.3,Kapuas,Kalimantan Tengah
Mancozeb,2014,25,023,617.1,617.1,Katingan,Kalimantan Tengah
Mancozeb,2014,25,027,2777.0,2777.0,Palangka Raya,Kalimantan Tengah
Mancozeb,2014,26,001,77.0,77.0,Hulu Sungai Selatan,Kalimantan Selatan
Mancozeb,2014,26,003,133.8,184.4,Tanah Laut,Kalimantan Selatan
Mancozeb,2014,26,005,5854.9,6821.6,Hulu Sungai Utara,Kalimantan Selatan
Mancozeb,2014,26,009,2984.8,2992.0,Hulu Sungai Tengah,Kalimantan Selatan
Mancozeb,2014,26,015,24.8,108.1,Kotabaru,Kalimantan Selatan
Mancozeb,2014,26,017,7159.5,9357.6,Tapin,Kalimantan Selatan
Mancozeb,2014,26,027,3165.2,3168.9,Banjarbaru,Kalimantan Selatan
Mancozeb,2014,26,031,346.5,346.5,Tanah Bumbu,Kalimantan Selatan
Mancozeb,2014,26,037,1037.6,1698.0,Banjarmasin,Kalimantan Selatan
Mancozeb,2014,26,069,183.9,183.9,Barito Kuala,Kalimantan Selatan
Mancozeb,2014,27,001,57.1,60.5,Kutai Barat,Kalimantan Timur
Mancozeb,2014,27,003,272.3,252.6,Samarinda,Kalimantan Timur
Mancozeb,2014,27,005,1304.2,1304.2,Kutai Timur,Kalimantan Timur
Mancozeb,2014,27,009,287.8,285.5,Mahakam Ulu,Kalimantan Timur
Mancozeb,2014,27,013,950.9,950.6,Paser,Kalimantan Timur
Mancozeb,2014,27,015,42.2,41.6,Penajam Paser Utara,Kalimantan Timur
Mancozeb,2014,27,017,0.9,5.7,Kutai Kartanegara,Kalimantan Timur
Mancozeb,2014,27,033,481.9,481.9,Balikpapan,Kalimantan Timur
Mancozeb,2014,29,001,21.2,20.9,Bitung,Sulawesi Utara
Mancozeb,2014,29,003,73.4,72.4,Tomohon,Sulawesi Utara
Mancozeb,2014,29,013,93.4,92.1,Kepulauan Talaud,Sulawesi Utara
Mancozeb,2014,29,019,37.8,37.3,Bolaang Mongondow Selatan,Sulawesi Utara
Mancozeb,2014,29,023,8.7,8.6,Minahasa Utara,Sulawesi Utara
Mancozeb,2014,29,031,180.7,180.1,Manado,Sulawesi Utara
Mancozeb,2014,29,095,30.7,30.4,Minahasa Selatan,Sulawesi Utara
Mancozeb,2014,30,001,952.4,952.4,Morowali,Sulawesi Tengah
Mancozeb,2014,30,005,4.0,4.0,Parigi Moutong,Sulawesi Tengah
Mancozeb,2014,30,007,0.2,224.8,Buol,Sulawesi Tengah
Mancozeb,2014,30,009,7.1,7.1,Palu,Sulawesi Tengah
Mancozeb,2014,30,013,1.0,2.2,Tojo Una-Una,Sulawesi Tengah
Mancozeb,2014,30,027,,12.4,Sigi,Sulawesi Tengah
Mancozeb,2014,30,073,0.5,0.5,Banggai,Sulawesi Tengah
Mancozeb,2014,31,001,33.2,33.5,Luwu Utara,Sulawesi Selatan
Mancozeb,2014,31,011,10.3,10.2,Sidenreng Rappang,Sulawesi Selatan
Mancozeb,2014,31,021,445.1,445.1,Enrekang,Sulawesi Selatan
Mancozeb,2014,31,023,16.6,16.6,Takalar,Sulawesi Selatan
Mancozeb,2014,31,025,1603.4,1603.3,Bulukumba,Sulawesi Selatan
Mancozeb,2014,31,027,5.1,5.0,Parepare,Sulawesi Selatan
Mancozeb,2014,31,029,1845.9,1849.3,Pangkep,Sulawesi Selatan
Mancozeb,2014,31,031,74.0,73.9,Luwu Timur,Sulawesi Selatan
Mancozeb,2014,31,039,2.4,2.4,Jeneponto,Sulawesi Selatan
Mancozeb,2014,31,043,1.8,1.8,Palopo,Sulawesi Selatan
Mancozeb,2014,31,047,4.2,4.6,Maros,Sulawesi Selatan
Mancozeb,2014,31,145,1370.4,1375.8,Tana Toraja,Sulawesi Selatan
Mancozeb,2014,31,177,23.7,23.7,Sinjai,Sulawesi Selatan
Mancozeb,2014,32,001,7.6,7.6,Wakatobi,Sulawesi Tenggara
Mancozeb,2014,32,003,35.9,35.9,Kolaka Utara,Sulawesi Tenggara
Mancozeb,2014,32,013,3062.0,3062.0,Baubau,Sulawesi Tenggara
Mancozeb,2014,32,019,1254.3,1254.3,Buton,Sulawesi Tenggara
Mancozeb,2014,32,027,1.2,1.2,Kendari,Sulawesi Tenggara
Mancozeb,2014,33,001,121.2,126.1,Gorontalo,Gorontalo
Mancozeb,2014,33,003,142.6,148.3,Pohuwato,Gorontalo
Mancozeb,2014,33,005,256.7,268.1,Boalemo,Gorontalo
Mancozeb,2014,33,007,165.5,173.2,Bone Bolango,Gorontalo
Mancozeb,2014,33,015,1777.4,1865.3,Gorontalo Utara,Gorontalo
Mancozeb,2014,34,001,912.5,1021.5,Mamasa,Sulawesi Barat
Mancozeb,2014,34,003,7.7,7.7,Mamuju,Sulawesi Barat
Mancozeb,2014,34,005,822.9,822.9,Pasangkayu,Sulawesi Barat
Mancozeb,2014,34,009,138.7,165.6,Majene,Sulawesi Barat
Mancozeb,2014,34,013,1.8,1.8,Polewali Mandar,Sulawesi Barat
Mancozeb,2014,35,001,28.4,28.4,Ambon,Maluku
Mancozeb,2014,35,005,18.4,35.4,Tual,Maluku
Mancozeb,2014,35,009,1680.2,1682.9,Seram Bagian Barat,Maluku
Mancozeb,2014,35,013,139.9,482.4,Maluku Utara,Maluku
Mancozeb,2014,35,015,71.3,245.9,Maluku Tenggara,Maluku
Mancozeb,2014,35,017,0.7,0.7,Seram Bagian Timur,Maluku
Mancozeb,2014,35,019,1.5,1.5,Bacan,Maluku
Mancozeb,2014,35,035,3.1,13.3,Buru,Maluku
Mancozeb,2014,35,061,11.5,11.5,Maluku Tengah,Maluku
Mancozeb,2014,36,001,874.2,917.1,Morotai,Maluku Utara
Mancozeb,2014,36,003,492.9,501.4,Halmahera Timur,Maluku Utara
Mancozeb,2014,36,007,142.4,272.6,Tidore,Maluku Utara
Mancozeb,2014,36,013,41813.6,41838.1,Halmahera Barat,Maluku Utara
Mancozeb,2014,36,017,242.8,257.9,Ternate,Maluku Utara
Mancozeb,2014,36,021,3291.6,3291.6,Kepulauan Sula,Maluku Utara
Mancozeb,2014,36,027,1018.4,1018.4,Halmahera Selatan,Maluku Utara
Mancozeb,2014,36,049,46.0,45.9,Halmahera Tengah,Maluku Utara
Mancozeb,2014,37,001,7.0,110.7,Asmat,Papua
Mancozeb,2014,37,005,0.6,62.9,Pegunungan Bintang,Papua
Mancozeb,2014,37,007,6.7,7.6,Jayapura,Papua
Mancozeb,2014,37,011,39.5,51.4,Sarmi,Papua
Mancozeb,2014,37,015,77.4,259.9,Yahukimo,Papua
Mancozeb,2014,37,017,5.1,107.5,Paniai,Papua
Mancozeb,2014,37,021,326.2,326.5,Mimika,Papua
Mancozeb,2014,37,023,207.8,207.8,Merauke,Papua
Mancozeb,2014,37,025,39.2,40.6,Waropen,Papua
Mancozeb,2014,37,027,1.9,42.6,Keerom,Papua
Mancozeb,2014,37,041,141.3,148.7,Nabire,Papua
Mancozeb,2014,37,045,7.2,9.0,Tolikara,Papua
Mancozeb,2014,37,049,258.4,319.7,Supiori,Papua
Mancozeb,2014,37,061,77.9,571.3,Puncak Jaya,Papua
Mancozeb,2014,37,071,59.4,60.4,Biak Numfor,Papua
Mancozeb,2014,38,007,86.5,86.4,Manokwari,Papua Barat
Mancozeb,2014,38,015,261.7,261.7,Raja Ampat,Papua Barat
Mancozeb,2014,38,031,,290.1,Sorong,Papua Barat
Mancozeb,2014,38,035,18412.8,18412.8,Tambrauw,Papua Barat
Mancozeb,2014,39,003,134.0,137.7,Boven Digoel,Papua Selatan
Mancozeb,2014,39,025,3.6,89.2,Mappi,Papua Selatan
Mancozeb,2014,41,001,5815.4,5815.4,Jayawijaya,Papua Pegunungan
Mancozeb,2014,41,005,726.7,732.5,Nduga,Papua Pegunungan
Mancozeb,2014,41,011,55.5,55.5,Lanny Jaya,Papua Pegunungan
Mancozeb,2014,41,029,1956.9,1956.9,Mamberamo Raya,Papua Pegunungan
Mandipropamid,2014,01,003,0.3,0.3,Aceh Singkil,Aceh
Mandipropamid,2014,01,023,0.0,0.0,Pidie Jaya,Aceh
Mandipropamid,2014,01,025,0.0,0.0,Subulussalam,Aceh
Mandipropamid,2014,01,041,0.0,0.0,Aceh Jaya,Aceh
Mandipropamid,2014,01,067,0.1,0.1,Pidie,Aceh
Mandipropamid,2014,01,097,0.1,0.1,Langsa,Aceh
Mandipropamid,2014,04,001,0.7,0.7,Pesisir Selatan,Sumatera Barat
Mandipropamid,2014,04,003,0.0,0.0,Solok,Sumatera Barat
Mandipropamid,2014,04,005,0.3,0.3,Agam,Sumatera Barat
Mandipropamid,2014,04,015,0.0,0.0,Lima Puluh Koto,Sumatera Barat
Mandipropamid,2014,04,019,0.5,0.5,Padang Pariaman,Sumatera Barat
Mandipropamid,2014,04,023,0.1,0.1,Kota Bukittinggi,Sumatera Barat
Mandipropamid,2014,04,025,0.0,0.0,Pasaman Barat,Sumatera Barat
Mandipropamid,2014,06,019,344.7,344.7,Batanghari,Jambi
Mandipropamid,2014,06,025,1786.8,1786.8,Kota Sungai Penuh,Jambi
Mandipropamid,2014,08,003,475.6,475.6,Ogan Komering Ulu,Sumatera Selatan
Mandipropamid,2014,08,007,0.0,0.0,Ogan Komering Ulu Selatan,Sumatera Selatan
Mandipropamid,2014,08,021,0.0,0.0,Prabumulih,Sumatera Selatan
Mandipropamid,2014,09,001,0.5,0.5,Kaur,Bengkulu
Mandipropamid,2014,09,003,0.5,0.5,Bengkulu Tengah,Bengkulu
Mandipropamid,2014,09,007,0.2,0.2,Mukomuko,Bengkulu
Mandipropamid,2014,09,011,0.3,0.3,Kepahiang,Bengkulu
Mandipropamid,2014,10,003,1.4,1.4,Lampung Timur,Lampung
Mandipropamid,2014,12,001,0.0,1.2,Bangka Tengah,Kepulauan Bangka Belitung
Mandipropamid,2014,12,003,0.0,0.0,Bangka Selatan,Kepulauan Bangka Belitung
Mandipropamid,2014,12,007,0.0,0.3,Belitung,Kepulauan Bangka Belitung
Mandipropamid,2014,12,017,,0.0,Belitung Timur,Kepulauan Bangka Belitung
Mandipropamid,2014,12,019,0.1,0.1,Kota Pangkal Pinang,Kepulauan Bangka Belitung
Mandipropamid,2014,12,027,0.1,0.1,Bangka,Kepulauan Bangka Belitung
Mandipropamid,2014,13,003,1.4,1.4,Kepulauan Anambas,Kepulauan Riau
Mandipropamid,2014,16,001,3.8,3.8,Karawang,Jawa Barat
Mandipropamid,2014,16,005,48.4,48.4,Tasikmalaya,Jawa Barat
Mandipropamid,2014,16,007,5.1,5.1,Bandung,Jawa Barat
Mandipropamid,2014,16,011,393.7,393.7,Garut,Jawa Barat
Mandipropamid,2014,16,013,1.2,1.2,Subang,Jawa Barat
Mandipropamid,2014,16,015,0.4,0.4,Bogor,Jawa Barat
Mandipropamid,2014,16,017,0.1,0.1,Pangandaran,Jawa Barat
Mandipropamid,2014,16,019,138.8,138.8,Kuningan,Jawa Barat
Mandipropamid,2014,16,023,3.8,3.8,Cirebon,Jawa Barat
Mandipropamid,2014,16,027,124.8,124.8,Majalengka,Jawa Barat
Mandipropamid,2014,16,037,10.5,10.5,Bekasi,Jawa Barat
Mandipropamid,2014,16,055,33.7,33.7,Sukabumi,Jawa Barat
Mandipropamid,2014,16,067,15.0,15.0,Depok,Jawa Barat
Mandipropamid,2014,17,001,,0.4,Banyumas,Jawa Tengah
Mandipropamid,2014,17,005,,0.7,Demak,Jawa Tengah
Mandipropamid,2014,17,007,9.9,9.9,Tegal,Jawa Tengah
Mandipropamid,2014,17,011,0.3,0.3,Pekalongan,Jawa Tengah
Mandipropamid,2014,17,015,13.1,14.2,Cilacap,Jawa Tengah
Mandipropamid,2014,17,019,,1.2,Karanganyar,Jawa Tengah
Mandipropamid,2014,17,029,1.4,1.4,Semarang,Jawa Tengah
Mandipropamid,2014,17,031,1.4,1.4,Blora,Jawa Tengah
Mandipropamid,2014,17,037,25.6,25.6,Klaten,Jawa Tengah
Mandipropamid,2014,17,039,2.3,2.3,Rembang,Jawa Tengah
Mandipropamid,2014,17,043,0.2,0.2,Grobogan,Jawa Tengah
Mandipropamid,2014,17,075,,3.8,Salatiga,Jawa Tengah
Mandipropamid,2014,17,091,,2.7,Kudus,Jawa Tengah
Mandipropamid,2014,17,093,11.0,11.0,Wonogiri,Jawa Tengah
Mandipropamid,2014,17,117,,2.0,Surakarta (Solo),Jawa Tengah
Mandipropamid,2014,18,001,0.3,0.2,Yogyakarta,DI Yogyakarta
Mandipropamid,2014,18,003,0.1,0.1,Kulon Progo,DI Yogyakarta
Mandipropamid,2014,19,001,0.4,0.3,Trenggalek,Jawa Timur
Mandipropamid,2014,19,005,0.9,0.5,Bangkalan,Jawa Timur
Mandipropamid,2014,19,017,0.1,0.1,Probolinggo,Jawa Timur
Mandipropamid,2014,19,021,0.0,0.0,Kediri,Jawa Timur
Mandipropamid,2014,19,023,2.5,1.5,Sumenep,Jawa Timur
Mandipropamid,2014,19,025,0.1,0.1,Pasuruan,Jawa Timur
Mandipropamid,2014,19,027,2.6,1.6,Pamekasan,Jawa Timur
Mandipropamid,2014,19,055,0.2,0.1,Surabaya,Jawa Timur
Mandipropamid,2014,19,071,1.9,1.1,Situsbondowoso,Jawa Timur
Mandipropamid,2014,19,077,1.9,1.1,Lumajang,Jawa Timur
Mandipropamid,2014,20,039,0.2,0.2,Tangerang,Banten
Mandipropamid,2014,23,001,38.3,38.3,Rote Ndao,Nusa Tenggara Timur
Mandipropamid,2014,23,003,2083.0,2083.0,Alor,Nusa Tenggara Timur
Mandipropamid,2014,23,005,0.6,0.6,Manggarai,Nusa Tenggara Timur
Mandipropamid,2014,23,007,0.2,0.2,Kupang,Nusa Tenggara Timur
Mandipropamid,2014,23,009,,0.5,Manggarai Barat,Nusa Tenggara Timur
Mandipropamid,2014,23,011,0.8,0.8,Timor Tengah Selatan,Nusa Tenggara Timur
Mandipropamid,2014,23,013,0.3,0.3,Belu,Nusa Tenggara Timur
Mandipropamid,2014,23,017,64.6,64.6,Timor Tengah Utara,Nusa Tenggara Timur
